date,county,quantile,hosp_census_with_covid,hosp_census_for_covid,cases,Rt
2021-12-07,Total,0.05,0,0,15.6344002825263,1.58693110362148
2021-12-07,Total,0.5,4.66884212918797,2.80130527751278,28.5365370266331,1.72364657346736
2021-12-07,Total,0.95,10.0872110548599,6.05232663291593,42.7289255512923,1.86667380515918
2021-12-08,Total,0.05,0,0,21.5120261662447,1.58760461541481
2021-12-08,Total,0.5,4.84191880183358,2.90515128110015,35.2608354195145,1.7243096902902
2021-12-08,Total,0.95,11.0083588830015,6.60501532980089,49.5741921366733,1.86774973164384
2021-12-09,Total,0.05,0,0,24.2762164123516,1.58833310194413
2021-12-09,Total,0.5,4.71414843379915,2.82848906027949,37.9817365451133,1.72504282239366
2021-12-09,Total,0.95,10.3871521752707,6.23229130516241,52.9947010461837,1.86882281562715
2021-12-10,Total,0.05,0,0,26.3411395472927,1.58899454973809
2021-12-10,Total,0.5,4.91926023810998,2.95155614286599,39.9691776207095,1.72585310978373
2021-12-10,Total,0.95,11.1393218480233,6.68359310881399,55.6300839072514,1.86980699520416
2021-12-11,Total,0.05,0,0,27.4352775229372,1.5895681528328
2021-12-11,Total,0.5,4.70039227413434,2.82023536448061,41.4653840030555,1.72638854315083
2021-12-11,Total,0.95,10.9949651198484,6.59697907190903,57.5291951648637,1.87068251445536
2021-12-12,Total,0.05,0,0,28.4516957735818,1.59004157153248
2021-12-12,Total,0.5,4.94773288992782,2.96863973395669,42.5554366130452,1.7268960293342
2021-12-12,Total,0.95,10.7786067657943,6.46716405947659,59.1313527311837,1.87143500656487
2021-12-13,Total,0.05,0,0,29.4986129328263,1.59040496112822
2021-12-13,Total,0.5,5.00815323882614,3.00489194329568,43.7337493051488,1.72718668484372
2021-12-13,Total,0.95,10.6276751741729,6.37660510450374,60.4364038896087,1.87204909136575
2021-12-14,Total,0.05,0,0,30.5802595273375,1.59064673746587
2021-12-14,Total,0.5,5.32882728693813,3.19729637216288,45.1324366881949,1.72739262091011
2021-12-14,Total,0.95,10.9908713107319,6.59452278643913,62.3102760948585,1.87248855872124
2021-12-15,Total,0.05,0,0,31.8605816541992,1.59075423919597
2021-12-15,Total,0.5,5.17000106920584,3.10200064152351,46.4517535797368,1.72718561807676
2021-12-15,Total,0.95,11.2820286068353,6.76921716410119,64.2324341600636,1.87272444028716
2021-12-16,Total,0.05,0,0,32.910549635553,1.59071346988921
2021-12-16,Total,0.5,5.15614411322402,3.09368646793441,47.7033877053304,1.72678423223577
2021-12-16,Total,0.95,10.6562848556052,6.39377091336314,67.0565773854226,1.87275309687373
2021-12-17,Total,0.05,0,0,33.837070794233,1.59050900158341
2021-12-17,Total,0.5,5.0542830942496,3.03256985654976,49.0729496039549,1.72634423237223
2021-12-17,Total,0.95,10.9649081262886,6.57894487577316,69.413049238703,1.87255530200151
2021-12-18,Total,0.05,0,0,34.6996269911483,1.59012383858084
2021-12-18,Total,0.5,4.74936803401689,2.84962082041013,50.4864635827707,1.72595910975775
2021-12-18,Total,0.95,11.5503897353031,6.93023384118186,71.9596378272448,1.87210289357848
2021-12-19,Total,0.05,0,0,35.8891454798094,1.58953927937858
2021-12-19,Total,0.5,5.24751955735082,3.14851173441049,52.000608028159,1.72508668139228
2021-12-19,Total,0.95,10.4887483954046,6.29324903724275,75.0371516989357,1.87136427820428
2021-12-20,Total,0.05,0,0,36.5589658909105,1.588842878006
2021-12-20,Total,0.5,5.24285226260157,3.14571135756094,53.7981850222818,1.72401401582347
2021-12-20,Total,0.95,10.9776630608798,6.58659783652787,78.9069929939232,1.87030405485902
2021-12-21,Total,0.05,0,0,37.1191232560421,1.58818397465513
2021-12-21,Total,0.5,4.77831382822693,2.86698829693616,56.2159130912799,1.72298217024258
2021-12-21,Total,0.95,10.8641590304923,6.51849541829535,82.8246697423032,1.86825051770968
2021-12-22,Total,0.05,0,0,38.2375272153822,1.58644489459884
2021-12-22,Total,0.5,5.27694038065882,3.16616422839529,58.6551939483096,1.72125971989934
2021-12-22,Total,0.95,11.3144873555572,6.78869241333429,88.4308868861788,1.86572090315757
2021-12-23,Total,0.05,0,0,39.9234537850605,1.58465122880256
2021-12-23,Total,0.5,4.80605685073449,2.8836341104407,62.5671016461708,1.71901058055312
2021-12-23,Total,0.95,10.6232401303378,6.37394407820269,94.594678532059,1.86327925453623
2021-12-24,Total,0.05,0,0,41.8402557323097,1.8257956331364
2021-12-24,Total,0.5,5.05673678449999,3.03404207069999,66.737774615488,2.08827809707968
2021-12-24,Total,0.95,10.6817993977543,6.40907963865259,102.321635185592,2.39632138979531
2021-12-25,Total,0.05,0,0,49.4783775541588,1.82029070913645
2021-12-25,Total,0.5,4.6045661108828,2.76273966652968,80.1018737713185,2.08329117471246
2021-12-25,Total,0.95,10.3420575299365,6.2052345179619,120.437407078571,2.39106751456202
2021-12-26,Total,0.05,0,0,55.9735652459079,1.81378631188735
2021-12-26,Total,0.5,4.75302250758373,2.85181350455024,90.9918984164309,2.07711563314403
2021-12-26,Total,0.95,10.7241373811649,6.43448242869894,136.383200583877,2.3838297533907
2021-12-27,Total,0.05,0,0,63.9503065760397,1.80621378439552
2021-12-27,Total,0.5,4.89950225624005,2.93970135374403,103.887245032657,2.07041059118037
2021-12-27,Total,0.95,10.810005713338,6.48600342800283,155.254978715799,2.37532513559619
2021-12-28,Total,0.05,0,0,73.1788807952496,1.79932430506141
2021-12-28,Total,0.5,4.7191022703341,2.83146136220046,119.151058121199,2.06195180826639
2021-12-28,Total,0.95,10.4377131711283,6.26262790267699,176.919444716132,2.36727369712177
2021-12-29,Total,0.05,0,0,84.7987932202592,1.79139211280879
2021-12-29,Total,0.5,4.71313177073238,2.82787906243943,136.996483951054,2.05293900451975
2021-12-29,Total,0.95,10.7233808239621,6.43402849437726,204.213230118054,2.35708758983502
2021-12-30,Total,0.05,0,0,97.4333668931158,1.7815176443565
2021-12-30,Total,0.5,4.83555536062129,2.90133321637278,157.792477085837,2.04041318215126
2021-12-30,Total,0.95,10.6195694896538,6.37174169379227,235.14208903971,2.34311886045284
2021-12-31,Total,0.05,0,0,111.561608839322,1.77051301177427
2021-12-31,Total,0.5,5.39621798573492,3.23773079144095,182.803334187485,2.02674687603219
2021-12-31,Total,0.95,11.397148648257,6.83828918895418,270.40145631713,2.32318010659145
2022-01-01,Total,0.05,0.321489309082316,0.19289358544939,128.725970801763,1.75584155852949
2022-01-01,Total,0.5,6.25619980180356,3.75371988108213,210.869170551761,2.00900274638763
2022-01-01,Total,0.95,12.0342099549018,7.22052597294106,313.289394771896,2.30157967386146
2022-01-02,Total,0.05,0.769283136048079,0.461569881628847,146.153229448839,1.50982071665545
2022-01-02,Total,0.5,6.44766180972159,3.86859708583295,242.147105298711,1.6358014400604
2022-01-02,Total,0.95,12.1964946190178,7.3178967714107,359.592367928946,1.76681277980763
2022-01-03,Total,0.05,1.53702094614302,0.922212567685815,153.274850154547,1.49638888686085
2022-01-03,Total,0.5,7.49045279252531,4.49427167551519,249.501428678658,1.61932922347391
2022-01-03,Total,0.95,13.0835082876562,7.85010497259372,363.774318334047,1.7471246780589
2022-01-04,Total,0.05,2.32753575914972,1.39652145548983,167.065847998624,1.47907693612116
2022-01-04,Total,0.5,8.36760679736858,5.02056407842115,272.143294043689,1.59608462053911
2022-01-04,Total,0.95,14.0930678778852,8.4558407267311,395.479892977533,1.72017028601912
2022-01-05,Total,0.05,3.94320845805811,2.36592507483487,181.827138731723,1.45039716984346
2022-01-05,Total,0.5,9.35754522898003,5.61452713738802,296.015847145566,1.55635209298015
2022-01-05,Total,0.95,15.0443764657541,9.02662587945248,426.680106087937,1.67310772650565
2022-01-06,Total,0.05,3.80950234474022,2.28570140684413,196.032652303309,1.39846267057324
2022-01-06,Total,0.5,9.97690853734659,5.98614512240795,319.58123442436,1.48455706013285
2022-01-06,Total,0.95,16.037105352875,9.62226321172502,462.144425179811,1.58880305143003
2022-01-07,Total,0.05,5.28346721373565,3.17008032824139,208.089062451799,1.319784753466
2022-01-07,Total,0.5,11.17447558612,6.70468535167201,339.008468368585,1.39409382424449
2022-01-07,Total,0.95,16.9359555965692,10.1615733579415,492.214620654209,1.48891636695762
2022-01-08,Total,0.05,6.17858283633304,3.70714970179983,215.555057295581,1.25620716514829
2022-01-08,Total,0.5,12.3072463386755,7.38434780320529,351.619120730862,1.33142011577096
2022-01-08,Total,0.95,18.0446692704379,10.8268015622628,512.28560975023,1.42125608552717
2022-01-09,Total,0.05,7.09980866500219,4.25988519900131,222.807560250039,1.21793988369996
2022-01-09,Total,0.5,12.9383635249099,7.76301811494592,364.291389378451,1.29459063291718
2022-01-09,Total,0.95,18.6808295888941,11.2084977533364,530.258479358643,1.38601307400185
2022-01-10,Total,0.05,8.08720633945264,4.85232380367158,229.649704714678,1.19409142831265
2022-01-10,Total,0.5,13.702635300694,8.2215811804164,380.37036757097,1.2697038933911
2022-01-10,Total,0.95,19.7476501293916,11.848590077635,551.529400740086,1.35681006659416
2022-01-11,Total,0.05,8.74175998117895,5.24505598870737,236.357857744568,1.17581731607924
2022-01-11,Total,0.5,14.8569844529574,8.91419067177442,394.051677871414,1.24769843016602
2022-01-11,Total,0.95,20.9413457670377,12.5648074602226,570.359040796258,1.33296636436271
2022-01-12,Total,0.05,9.82891497543679,5.89734898526207,244.77334486752,1.15750232773589
2022-01-12,Total,0.5,15.8489604790661,9.50937628743965,408.046928359733,1.22569065102142
2022-01-12,Total,0.95,21.2920517126469,12.7752310275881,591.066791676739,1.30835533090437
2022-01-13,Total,0.05,10.2734054101938,6.16404324611625,252.890787430566,1.1408121897099
2022-01-13,Total,0.5,16.3857808721396,9.83146852328379,420.700981476611,1.20384680557607
2022-01-13,Total,0.95,22.5171958070132,13.5103174842079,611.924281171648,1.28112248364232
2022-01-14,Total,0.05,11.1195684854176,6.67174109125056,259.845752118624,1.12272920901387
2022-01-14,Total,0.5,17.2414163882624,10.3448498329575,432.189146540136,1.18170769036811
2022-01-14,Total,0.95,23.4094267940289,14.0456560764173,628.685314695759,1.2534794278211
2022-01-15,Total,0.05,12.0042371144996,7.20254226869975,265.889000520803,1.10262773745678
2022-01-15,Total,0.5,18.2633058792065,10.9579835275239,442.918934061584,1.16006540198454
2022-01-15,Total,0.95,23.9470173728575,14.3682104237145,647.266386898261,1.22845329591849
2022-01-16,Total,0.05,12.8770373048581,7.72622238291486,271.705856219415,1.08402186637673
2022-01-16,Total,0.5,18.9399332230705,11.3639599338423,450.655113908836,1.13767306520761
2022-01-16,Total,0.95,24.7231279381977,14.8338767629186,660.849893495418,1.20309513473975
2022-01-17,Total,0.05,13.7797131159219,8.26782786955315,274.6425862508,1.06364637652498
2022-01-17,Total,0.5,19.6039962468186,11.7623977480912,456.67041825565,1.11495663317655
2022-01-17,Total,0.95,25.34572595239,15.207435571434,672.238739834263,1.17611612124232
2022-01-18,Total,0.05,13.632879717257,8.17972783035423,276.055348873909,1.04038348278245
2022-01-18,Total,0.5,19.9853431647238,11.9912058988343,461.878970623538,1.09161543897224
2022-01-18,Total,0.95,25.8550686113304,15.5130411667982,679.584543683075,1.1492311970099
2022-01-19,Total,0.05,14.8024435846035,8.88146615076211,276.531589347151,1.01812771928659
2022-01-19,Total,0.5,20.4907465330565,12.2944479198339,464.417457507781,1.06826388481345
2022-01-19,Total,0.95,26.1217216894574,15.6730330136744,684.640414116877,1.12278373359072
2022-01-20,Total,0.05,15.7444297459481,9.44665784756883,276.662343757469,0.995464969552826
2022-01-20,Total,0.5,21.4585562405854,12.8751337443512,464.495105426899,1.04462522453771
2022-01-20,Total,0.95,26.6738449051154,16.0043069430692,686.960517385847,1.09771892506532
2022-01-21,Total,0.05,15.8476742776989,9.50860456661935,276.606412782187,0.972118296143216
2022-01-21,Total,0.5,21.9342604655396,13.1605562793238,462.833202865337,1.02100721684294
2022-01-21,Total,0.95,28.1159841090567,16.869590465434,686.186987810252,1.07325150892786
2022-01-22,Total,0.05,16.237794310567,9.7426765863402,275.366984101975,0.949016533426171
2022-01-22,Total,0.5,22.1545871364854,13.2927522818913,460.125277685028,0.998257352509775
2022-01-22,Total,0.95,28.3899665642542,17.0339799385525,683.575063789334,1.04889256495673
2022-01-23,Total,0.05,16.5444025693315,9.92664154159892,270.448734022053,0.924133587822143
2022-01-23,Total,0.5,22.4278030882372,13.4566818529423,455.99472740794,0.977542435858033
2022-01-23,Total,0.95,28.117209244578,16.8703255467468,674.910543365647,1.02449303572701
2022-01-24,Total,0.05,16.5690081505273,9.9414048903164,267.497006370483,0.90153084162535
2022-01-24,Total,0.5,22.5483790402561,13.5290274241537,448.914759110139,0.956145464363295
2022-01-24,Total,0.95,28.7744870340815,17.2646922204489,664.30799740356,1.00126798790852
2022-01-25,Total,0.05,17.1533229455267,10.291993767316,261.770331325708,0.877556001679391
2022-01-25,Total,0.5,23.0475387656896,13.8285232594138,440.73585087727,0.935911445596539
2022-01-25,Total,0.95,28.424338424833,17.0546030548998,649.937383653401,0.979627125811376
2022-01-26,Total,0.05,17.0401143782359,10.2240686269415,255.757092847642,0.855020603136474
2022-01-26,Total,0.5,22.946515639955,13.767909383973,429.872293699925,0.916142316577821
2022-01-26,Total,0.95,28.5771992762055,17.1463195657233,632.461182385243,0.958663411462958
2022-01-27,Total,0.05,16.9680000979118,10.1808000587471,249.397108102981,0.833119464984304
2022-01-27,Total,0.5,22.7822827525065,13.6693696515039,418.499054725954,0.897111695913172
2022-01-27,Total,0.95,28.2673991889482,16.9604395133689,612.993096809578,0.940686943935651
2022-01-28,Total,0.05,16.6075633761606,9.96453802569637,242.280929080972,0.811456704875223
2022-01-28,Total,0.5,22.7852996709732,13.6711798025839,405.432433950996,0.878006790658776
2022-01-28,Total,0.95,29.0432587561024,17.4259552536615,594.551288566196,0.922825258264459
2022-01-29,Total,0.05,15.86893455295,9.52136073176998,234.27380461477,0.790731285290272
2022-01-29,Total,0.5,22.3221535512352,13.3932921307411,390.630176326491,0.860089474546613
2022-01-29,Total,0.95,28.2002557552344,16.9201534531406,573.005315237147,0.90579081943965
2022-01-30,Total,0.05,16.0294691439465,9.61768148636789,225.656945848188,0.773143377447722
2022-01-30,Total,0.5,22.0205722450327,13.2123433470196,375.209952787715,0.842414873603114
2022-01-30,Total,0.95,27.6118191889889,16.5670915133933,549.44994691482,0.890496604719349
2022-01-31,Total,0.05,15.816554606475,9.48993276388502,217.501492465306,0.756147075387102
2022-01-31,Total,0.5,21.7322477767787,13.0393486660672,359.617595748637,0.826465958356114
2022-01-31,Total,0.95,27.4987241078027,16.4992344646816,528.963805171581,0.874566462663957
2022-02-01,Total,0.05,14.5483595881084,8.72901575286504,209.049682981144,0.740596573262183
2022-02-01,Total,0.5,20.9231719625482,12.5539031775289,344.889483102249,0.810633596503711
2022-02-01,Total,0.95,26.9513689994125,16.1708213996475,506.389741261319,0.859892428457678
2022-02-02,Total,0.05,14.5794512236512,8.74767073419075,198.513681848814,0.725146977936869
2022-02-02,Total,0.5,20.743852003141,12.4463112018846,330.237639096549,0.795820146543676
2022-02-02,Total,0.95,26.651924667218,15.9911548003308,481.2428898211,0.847393018291252
2022-02-03,Total,0.05,14.0898633972244,8.45391803833463,189.768669656961,0.711989321089769
2022-02-03,Total,0.5,20.2666226501283,12.159973590077,315.177248864377,0.781027205740115
2022-02-03,Total,0.95,25.9652234652345,15.5791340791407,457.438653051626,0.83449578545502
2022-02-04,Total,0.05,12.8474747418866,7.70848484513197,180.306268433484,0.698578448749086
2022-02-04,Total,0.5,19.1881430519854,11.5128858311913,299.337411331801,0.768434806844528
2022-02-04,Total,0.95,25.1442964935457,15.0865778961274,432.670139359484,0.822590652597136
2022-02-05,Total,0.05,12.744179850157,7.64650791009418,170.76787163262,0.686626632705823
2022-02-05,Total,0.5,18.696102009575,11.217661205745,282.737002836842,0.756738940471186
2022-02-05,Total,0.95,24.5627938807162,14.7376763284297,407.521652566264,0.812115847112817
2022-02-06,Total,0.05,11.9729396147916,7.18376376887494,161.503676720584,0.675677450262348
2022-02-06,Total,0.5,17.9639891436114,10.7783934861669,267.987623680008,0.745638779664594
2022-02-06,Total,0.95,23.7720705628023,14.2632423376814,385.018343127333,0.802219046758897
2022-02-07,Total,0.05,11.4528025282055,6.8716815169233,151.950991713764,0.666086596197397
2022-02-07,Total,0.5,17.3806116935908,10.4283670161545,251.796361484719,0.735403700486139
2022-02-07,Total,0.95,22.7563722872134,13.653823372328,362.316096198861,0.792887367586513
2022-02-08,Total,0.05,10.6112542336963,6.36675254021778,142.81482140276,0.657507882747857
2022-02-08,Total,0.5,16.4637978584494,9.87827871506961,237.075073848653,0.726008382134108
2022-02-08,Total,0.95,22.1620095522061,13.2972057313236,341.724136130636,0.784707025903979
2022-02-09,Total,0.05,9.88785457274426,5.93271274364656,134.758747236979,0.650545995318739
2022-02-09,Total,0.5,15.8009691649352,9.48058149896113,222.77792005038,0.71774001957072
2022-02-09,Total,0.95,21.3860171539233,12.831610292354,323.400985011531,0.775654727024336
2022-02-10,Total,0.05,9.46315524416555,5.67789314649933,126.671055982599,0.643049872877902
2022-02-10,Total,0.5,15.4414213698948,9.26485282193686,208.9477475886,0.709621453062379
2022-02-10,Total,0.95,21.4353324874076,12.8611994924446,305.75529628738,0.768352936354138
2022-02-11,Total,0.05,8.41558256376614,5.04934953825968,118.202162968128,0.635893622765945
2022-02-11,Total,0.5,14.5278448169092,8.71670689014552,195.71039590697,0.702315095141677
2022-02-11,Total,0.95,20.2701467375433,12.162088042526,287.148833974785,0.761419448590575
2022-02-12,Total,0.05,7.92609346522853,4.75565607913712,110.876844464125,0.630596104491934
2022-02-12,Total,0.5,13.7091438484905,8.2254863090943,183.838184308477,0.695499411411768
2022-02-12,Total,0.95,19.6408384849298,11.7845030909579,268.588701189219,0.754940149056291
2022-02-13,Total,0.05,7.38265018042016,4.4295901082521,103.37656621211,0.625834345544778
2022-02-13,Total,0.5,13.2175540798098,7.93053244788587,171.64937242547,0.689738939513407
2022-02-13,Total,0.95,19.329055889714,11.5974335338284,251.665149584783,0.749143244868121
2022-02-14,Total,0.05,6.11053867918911,3.66632320751347,96.5022327273616,0.622085982196763
2022-02-14,Total,0.5,12.1227886219327,7.27367317315961,160.549364261969,0.685073673301159
2022-02-14,Total,0.95,18.0751488907828,10.8450893344697,235.099845338455,0.74435952410804
2022-02-15,Total,0.05,5.96885057151936,3.58131034291162,89.4235982067345,0.618603564281121
2022-02-15,Total,0.5,11.7444838776106,7.04669032656636,149.486895097802,0.680807096962167
2022-02-15,Total,0.95,17.3375974595117,10.402558475707,219.791884870916,0.740497310525659
2022-02-16,Total,0.05,5.57302722676471,3.34381633605883,84.4028706995947,0.615570183463422
2022-02-16,Total,0.5,11.0805907715039,6.64835446290232,139.595790092202,0.677740731212061
2022-02-16,Total,0.95,16.7457418521453,10.0474451112872,205.21019251697,0.737255046946605
2022-02-17,Total,0.05,4.38995576541411,2.63397345924846,78.6208067502277,0.616700961318244
2022-02-17,Total,0.5,10.4546577348792,6.27279464092752,130.292753295704,0.677664941126371
2022-02-17,Total,0.95,16.7986377196755,10.0791826318053,192.498862118636,0.736635458900685
2022-02-18,Total,0.05,3.82655742876338,2.29593445725803,72.8494037584971,0.624720407316795
2022-02-18,Total,0.5,9.531846679791,5.7191080078746,121.930603913198,0.685502898446673
2022-02-18,Total,0.95,15.1743810580635,9.1046286348381,181.299174250852,0.74735420384939
2022-02-19,Total,0.05,3.45002271631032,2.07001362978619,68.1929532686288,0.644875613417639
2022-02-19,Total,0.5,9.00902534139298,5.40541520483579,114.259979129525,0.712710567428345
2022-02-19,Total,0.95,14.8174166700032,8.89045000200194,171.676544221898,0.777282309111961
2022-02-20,Total,0.05,2.98998885709158,1.79399331425495,64.9895259752029,0.673964585106056
2022-02-20,Total,0.5,8.6663578882705,5.1998147329623,109.457348077363,0.754346449247616
2022-02-20,Total,0.95,14.0813576261105,8.44881457566631,165.613132969798,0.827653968982359
2022-02-21,Total,0.05,2.38640975968381,1.43184585581028,62.9036956631598,0.691698428978398
2022-02-21,Total,0.5,8.17719213122783,4.9063152787367,106.672228280238,0.783900898172665
2022-02-21,Total,0.95,14.0436951920462,8.42621711522771,162.154154044498,0.866826765104829
2022-02-22,Total,0.05,1.61135841844561,0.966815051067365,61.1125756677846,0.699314166964556
2022-02-22,Total,0.5,7.57066092480576,4.54239655488345,104.034962285999,0.794188728566183
2022-02-22,Total,0.95,13.0390787118123,7.82344722708735,158.678849682256,0.880750950356623
2022-02-23,Total,0.05,1.09019372882814,0.654116237296885,59.0074202367314,0.701647979956107
2022-02-23,Total,0.5,7.38392845740266,4.4303570744416,101.007630081022,0.796047471349008
2022-02-23,Total,0.95,13.247011382167,7.9482068293002,155.810232437833,0.883241983165503
2022-02-24,Total,0.05,0.749663225251281,0.449797935150769,56.3979173358082,0.702550249207273
2022-02-24,Total,0.5,7.07447588565716,4.2446855313943,97.6597405572214,0.795411056740363
2022-02-24,Total,0.95,12.8419669184894,7.70518015109366,151.446566493251,0.882399080446932
2022-02-25,Total,0.05,1.00229010432085,0.601374062592512,53.8889892897549,0.703334069005635
2022-02-25,Total,0.5,6.89952819173032,4.13971691503819,93.7218039344874,0.794343191503101
2022-02-25,Total,0.95,12.6788821659884,7.60732929959305,147.071466977112,0.880204676479701
2022-02-26,Total,0.05,0.464472557454911,0.278683534472946,51.2507322133138,0.704302706937575
2022-02-26,Total,0.5,6.09279968891157,3.65567981334694,90.1458324261099,0.793050953305214
2022-02-26,Total,0.95,12.3850762600278,7.4310457560167,143.056646770097,0.878113011822638
2022-02-27,Total,0.05,0.432097395848039,0.259258437508824,48.8053751002936,0.704818491086756
2022-02-27,Total,0.5,6.1462393133457,3.68774358800742,86.4106009051622,0.792374249403987
2022-02-27,Total,0.95,12.1523939174727,7.29143635048362,138.365458103625,0.87666081731632
2022-02-28,Total,0.05,0.0334955765430105,0.0200973459258063,46.082410619573,0.7051135458134
2022-02-28,Total,0.5,5.75787685426706,3.45472611256023,82.7447219878381,0.79230742102654
2022-02-28,Total,0.95,11.4886549349467,6.89319296096804,134.101326956261,0.875251460220522
2022-03-01,Total,0.05,0,0,43.3955428631279,0.706044110419225
2022-03-01,Total,0.5,5.47219276791036,3.28331566074621,79.2041082665572,0.79204505429176
2022-03-01,Total,0.95,10.926567605593,6.55594056335579,129.731538264844,0.874510633077808
2022-03-02,Total,0.05,0,0,41.2724122725928,0.706356661757622
2022-03-02,Total,0.5,5.1245254169242,3.07471525015452,75.8698602194579,0.792808367375061
2022-03-02,Total,0.95,11.3382241615067,6.802934496904,125.294191627271,0.872463485912381
2022-03-03,Total,0.05,0,0,39.0797039524464,0.70454605496378
2022-03-03,Total,0.5,4.99507218586091,2.99704331151654,72.8105074379483,0.791508066749563
2022-03-03,Total,0.95,10.4308862413878,6.25853174483267,121.110493203406,0.879147350483248
2022-03-04,Total,0.05,0,0,37.3778451677772,0.69026403140516
2022-03-04,Total,0.5,4.79467718800249,2.8768063128015,69.7164453360766,0.79217788942332
2022-03-04,Total,0.95,10.7318927882982,6.4391356729789,118.00509570433,0.901661429862694
2022-03-05,Total,0.05,0,0,35.8779129133104,0.640427189967919
2022-03-05,Total,0.5,4.78721923874962,2.87233154324977,66.659508136289,0.7956748397726
2022-03-05,Total,0.95,10.5356880268884,6.32141281613304,112.681575685937,0.949354715680809
2022-03-06,Total,0.05,0,0,33.8986495006209,0.60525637378053
2022-03-06,Total,0.5,4.44944398520475,2.66966639112285,63.6922724426315,0.797945882601866
2022-03-06,Total,0.95,10.4433569887053,6.26601419322317,110.186385821008,0.988509684103862
2022-03-07,Total,0.05,0,0,31.8177178412709,0.596699682120873
2022-03-07,Total,0.5,4.42623312270611,2.65573987362367,60.9210955890161,0.800600581837075
2022-03-07,Total,0.95,10.0669984379511,6.04019906277067,109.60483893241,1.00394311704294
2022-03-08,Total,0.05,0,0,29.3030722148255,0.595091057560537
2022-03-08,Total,0.5,4.06787317885638,2.44072390731383,58.5248222117552,0.804578405287473
2022-03-08,Total,0.95,9.93472672502316,5.9608360350139,107.15853788858,1.01060487442012
2022-03-09,Total,0.05,0,0,27.9645159800355,0.59690757378923
2022-03-09,Total,0.5,3.9439356993809,2.36636141962854,55.9061618768649,0.806581839945155
